sigla_uf;sexo;raca;faixa_etaria;grau_instrucao;clt;janeiro;fevereiro;março;abril;maio;junho;julho;agosto;setembro;outubro;novembro;dezembro
;MASCULINO;AMARELA;18 A 24;DOUTORADO;NÃO;0;0;1;0;0;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;;;3984;4161;3994;3986;3775;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;;SIM;3748;3906;3803;3780;3573;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;;NÃO;236;255;191;206;202;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;ANALFABETO;;19;16;25;12;14;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;ANALFABETO;SIM;18;14;24;11;12;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;ANALFABETO;NÃO;1;2;1;1;2;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;ATE 5.A INC;;112;114;98;134;84;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;ATE 5.A INC;SIM;108;107;87;125;79;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;ATE 5.A INC;NÃO;4;7;11;9;5;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;5.A CO FUND;;53;53;47;71;40;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;5.A CO FUND;SIM;53;51;42;57;37;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;5.A CO FUND;NÃO;0;2;5;14;3;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;6. A 9. FUND;;183;184;162;165;160;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;6. A 9. FUND;SIM;178;176;151;158;153;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;6. A 9. FUND;NÃO;5;8;11;7;7;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;FUND COMPL;;266;282;254;251;223;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;FUND COMPL;SIM;254;251;241;243;213;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;FUND COMPL;NÃO;12;31;13;8;10;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;MEDIO INCOMP;;237;251;262;248;250;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;MEDIO INCOMP;SIM;227;231;255;236;231;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;MEDIO INCOMP;NÃO;10;20;7;12;19;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;MEDIO COMPL;;2356;2483;2410;2351;2254;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;MEDIO COMPL;SIM;2185;2332;2284;2220;2123;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;MEDIO COMPL;NÃO;171;151;126;131;131;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;SUP. INCOMP;;137;154;148;138;176;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;SUP. INCOMP;SIM;121;144;145;132;167;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;SUP. INCOMP;NÃO;16;10;3;6;9;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;SUP. COMP;;501;508;495;510;474;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;SUP. COMP;SIM;487;487;483;495;461;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;SUP. COMP;NÃO;14;21;12;15;13;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;MESTRADO;;23;24;9;17;18;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;MESTRADO;SIM;23;24;9;17;18;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;DOUTORADO;;5;9;6;7;6;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;DOUTORADO;SIM;5;9;6;7;5;0;0;0;0;0;0;0
;MASCULINO;AMARELA;25 A 39;DOUTORADO;NÃO;0;0;0;0;1;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;;;1908;2172;1991;1997;1998;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;;SIM;1824;2056;1908;1886;1897;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;;NÃO;84;116;83;111;101;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;ANALFABETO;;26;22;20;21;17;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;ANALFABETO;SIM;24;22;20;20;16;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;ANALFABETO;NÃO;2;0;0;1;1;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;ATE 5.A INC;;125;116;99;117;107;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;ATE 5.A INC;SIM;122;111;93;108;100;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;ATE 5.A INC;NÃO;3;5;6;9;7;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;5.A CO FUND;;60;46;56;72;65;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;5.A CO FUND;SIM;60;40;45;50;51;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;5.A CO FUND;NÃO;0;6;11;22;14;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;6. A 9. FUND;;118;130;139;108;130;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;6. A 9. FUND;SIM;114;122;132;102;125;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;6. A 9. FUND;NÃO;4;8;7;6;5;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;FUND COMPL;;142;180;161;150;155;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;FUND COMPL;SIM;132;161;155;144;149;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;FUND COMPL;NÃO;10;19;6;6;6;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;MEDIO INCOMP;;106;126;107;124;101;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;MEDIO INCOMP;SIM;103;122;104;121;96;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;MEDIO INCOMP;NÃO;3;4;3;3;5;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;MEDIO COMPL;;991;1150;1086;1057;1089;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;MEDIO COMPL;SIM;939;1089;1043;1005;1039;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;MEDIO COMPL;NÃO;52;61;43;52;50;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;SUP. INCOMP;;33;48;33;34;29;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;SUP. INCOMP;SIM;32;44;31;33;25;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;SUP. INCOMP;NÃO;1;4;2;1;4;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;SUP. COMP;;235;252;229;246;226;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;SUP. COMP;SIM;229;243;224;237;219;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;SUP. COMP;NÃO;6;9;5;9;7;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;MESTRADO;;5;30;10;10;13;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;MESTRADO;SIM;5;30;10;10;12;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;MESTRADO;NÃO;0;0;0;0;1;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;DOUTORADO;;4;11;4;8;3;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;DOUTORADO;SIM;3;11;4;8;3;0;0;0;0;0;0;0
;MASCULINO;AMARELA;40 A 59;DOUTORADO;NÃO;1;0;0;0;0;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;;;147;156;141;162;160;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;;SIM;138;145;133;158;151;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;;NÃO;9;11;8;4;9;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;ANALFABETO;;1;2;1;1;0;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;ANALFABETO;SIM;0;2;1;1;0;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;ANALFABETO;NÃO;1;0;0;0;0;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;ATE 5.A INC;;12;12;12;14;15;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;ATE 5.A INC;SIM;12;10;11;13;14;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;ATE 5.A INC;NÃO;0;2;1;1;1;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;5.A CO FUND;;8;8;10;8;9;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;5.A CO FUND;SIM;8;6;7;7;8;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;5.A CO FUND;NÃO;0;2;3;1;1;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;6. A 9. FUND;;13;13;9;19;11;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;6. A 9. FUND;SIM;12;13;9;18;11;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;6. A 9. FUND;NÃO;1;0;0;1;0;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;FUND COMPL;;13;11;18;15;21;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;FUND COMPL;SIM;13;11;18;15;18;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;FUND COMPL;NÃO;0;0;0;0;3;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;MEDIO INCOMP;;9;10;5;10;7;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;MEDIO INCOMP;SIM;8;10;5;10;7;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;MEDIO INCOMP;NÃO;1;0;0;0;0;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;MEDIO COMPL;;77;69;58;68;73;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;MEDIO COMPL;SIM;71;66;56;67;70;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;MEDIO COMPL;NÃO;6;3;2;1;3;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;SUP. INCOMP;;1;6;5;0;2;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;SUP. INCOMP;SIM;1;3;3;0;2;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;SUP. INCOMP;NÃO;0;3;2;0;0;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;SUP. COMP;;11;19;19;21;18;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;SUP. COMP;SIM;11;18;19;21;17;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;SUP. COMP;NÃO;0;1;0;0;1;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;MESTRADO;;1;2;1;1;0;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;MESTRADO;SIM;1;2;1;1;0;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;DOUTORADO;;0;1;0;2;0;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;DOUTORADO;SIM;0;1;0;2;0;0;0;0;0;0;0;0
;MASCULINO;AMARELA;60 OU MAIS;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;;;14772;5418;4903;4651;4521;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;;SIM;13749;4939;4575;4170;4015;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;;NÃO;1023;479;328;481;506;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;ANALFABETO;;187;71;65;64;66;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;ANALFABETO;SIM;160;65;65;61;61;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;ANALFABETO;NÃO;27;6;0;3;5;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;ATE 5.A INC;;1245;354;256;433;221;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;ATE 5.A INC;SIM;1020;292;240;264;179;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;ATE 5.A INC;NÃO;225;62;16;169;42;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;5.A CO FUND;;631;183;159;102;98;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;5.A CO FUND;SIM;595;176;155;86;94;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;5.A CO FUND;NÃO;36;7;4;16;4;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;6. A 9. FUND;;1988;606;626;491;438;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;6. A 9. FUND;SIM;1872;544;566;465;421;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;6. A 9. FUND;NÃO;116;62;60;26;17;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;FUND COMPL;;2665;661;735;443;505;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;FUND COMPL;SIM;2439;577;700;429;376;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;FUND COMPL;NÃO;226;84;35;14;129;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;MEDIO INCOMP;;927;588;471;490;462;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;MEDIO INCOMP;SIM;875;525;429;439;400;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;MEDIO INCOMP;NÃO;52;63;42;51;62;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;MEDIO COMPL;;6362;2597;2323;2350;2441;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;MEDIO COMPL;SIM;6047;2416;2173;2171;2213;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;MEDIO COMPL;NÃO;315;181;150;179;228;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;SUP. INCOMP;;170;113;115;121;109;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;SUP. INCOMP;SIM;153;105;104;109;100;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;SUP. INCOMP;NÃO;17;8;11;12;9;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;SUP. COMP;;540;216;136;139;158;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;SUP. COMP;SIM;532;211;128;128;149;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;SUP. COMP;NÃO;8;5;8;11;9;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;MESTRADO;;8;5;5;0;4;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;MESTRADO;SIM;8;5;4;0;4;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;MESTRADO;NÃO;0;0;1;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;DOUTORADO;;1;4;2;0;2;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;DOUTORADO;SIM;0;4;2;0;2;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;;DOUTORADO;NÃO;1;0;0;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;;;88;94;68;67;75;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;;SIM;58;57;31;26;40;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;;NÃO;30;37;37;41;35;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;ANALFABETO;;0;0;1;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;ANALFABETO;SIM;0;0;1;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;ATE 5.A INC;;3;0;1;1;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;ATE 5.A INC;SIM;3;0;1;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;ATE 5.A INC;NÃO;0;0;0;1;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;5.A CO FUND;;1;1;2;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;5.A CO FUND;SIM;1;1;2;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;6. A 9. FUND;;6;5;2;6;5;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;6. A 9. FUND;SIM;1;2;0;1;4;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;6. A 9. FUND;NÃO;5;3;2;5;1;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;FUND COMPL;;5;5;3;0;5;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;FUND COMPL;SIM;3;3;1;0;5;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;FUND COMPL;NÃO;2;2;2;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;MEDIO INCOMP;;53;64;42;46;47;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;MEDIO INCOMP;SIM;33;36;14;15;15;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;MEDIO INCOMP;NÃO;20;28;28;31;32;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;MEDIO COMPL;;20;19;17;14;18;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;MEDIO COMPL;SIM;17;15;12;10;16;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;MEDIO COMPL;NÃO;3;4;5;4;2;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;14 A 17;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;;;3221;1765;1632;1563;1434;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;;SIM;2820;1602;1518;1365;1264;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;;NÃO;401;163;114;198;170;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;ANALFABETO;;41;17;17;18;18;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;ANALFABETO;SIM;31;17;17;16;18;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;ANALFABETO;NÃO;10;0;0;2;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;ATE 5.A INC;;333;106;49;144;52;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;ATE 5.A INC;SIM;228;74;43;62;38;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;ATE 5.A INC;NÃO;105;32;6;82;14;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;5.A CO FUND;;128;44;31;20;21;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;5.A CO FUND;SIM;116;42;30;14;21;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;5.A CO FUND;NÃO;12;2;1;6;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;6. A 9. FUND;;607;192;186;155;128;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;6. A 9. FUND;SIM;563;177;162;149;123;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;6. A 9. FUND;NÃO;44;15;24;6;5;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;FUND COMPL;;630;209;286;134;169;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;FUND COMPL;SIM;554;189;272;130;124;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;FUND COMPL;NÃO;76;20;14;4;45;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;MEDIO INCOMP;;276;226;171;176;176;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;MEDIO INCOMP;SIM;260;216;168;162;160;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;MEDIO INCOMP;NÃO;16;10;3;14;16;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;MEDIO COMPL;;1131;919;827;863;815;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;MEDIO COMPL;SIM;998;838;765;784;729;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;MEDIO COMPL;NÃO;133;81;62;79;86;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;SUP. INCOMP;;50;27;44;42;37;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;SUP. INCOMP;SIM;46;26;42;39;34;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;SUP. INCOMP;NÃO;4;1;2;3;3;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;SUP. COMP;;24;25;19;11;17;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;SUP. COMP;SIM;23;23;18;9;16;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;SUP. COMP;NÃO;1;2;1;2;1;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;MESTRADO;;0;0;1;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;MESTRADO;NÃO;0;0;1;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;DOUTORADO;;0;0;1;0;1;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;DOUTORADO;SIM;0;0;1;0;1;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;18 A 24;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;;;6671;2462;2214;2109;2074;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;;SIM;6239;2286;2092;1931;1888;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;;NÃO;432;176;122;178;186;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;ANALFABETO;;72;27;29;27;25;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;ANALFABETO;SIM;61;24;29;26;23;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;ANALFABETO;NÃO;11;3;0;1;2;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;ATE 5.A INC;;477;146;106;175;88;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;ATE 5.A INC;SIM;397;128;100;110;73;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;ATE 5.A INC;NÃO;80;18;6;65;15;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;5.A CO FUND;;255;93;68;46;37;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;5.A CO FUND;SIM;239;88;66;38;36;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;5.A CO FUND;NÃO;16;5;2;8;1;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;6. A 9. FUND;;839;280;297;229;184;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;6. A 9. FUND;SIM;784;254;277;220;177;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;6. A 9. FUND;NÃO;55;26;20;9;7;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;FUND COMPL;;1144;303;300;214;222;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;FUND COMPL;SIM;1037;260;289;208;170;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;FUND COMPL;NÃO;107;43;11;6;52;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;MEDIO INCOMP;;386;224;185;195;186;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;MEDIO INCOMP;SIM;374;210;178;189;178;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;MEDIO INCOMP;NÃO;12;14;7;6;8;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;MEDIO COMPL;;3073;1172;1083;1056;1155;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;MEDIO COMPL;SIM;2940;1112;1020;985;1062;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;MEDIO COMPL;NÃO;133;60;63;71;93;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;SUP. INCOMP;;86;67;54;63;59;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;SUP. INCOMP;SIM;74;62;47;56;55;0;0;0;0;0;0;0
;MASCULINO;INDÍGENA;25 A 39;SUP. INCOMP;NÃO;12;5;7;7;4;0;0;0;0;0;0;0
